filmweb_id,title,title_original,filmweb_url,year,rating,vote_count,imdb_id,vote_distribution,vote_count,rating,title,year
19766,O Sarze,Om Sara,http://www.filmweb.pl/film/O+Sarze-2005-326975,2005,71,173
19767,Idioci i anioły,Idiots and Angels,http://www.filmweb.pl/film/Idioci+i+anio%C5%82y-2008-449824,2008,72,173
19768,Biały szum,Das Weiße Rauschen,http://www.filmweb.pl/film/Bia%C5%82y+szum-2001-125188,2001,74,173
19769,On the Doll,,http://www.filmweb.pl/film/On+the+Doll-2007-294093,2007,61,173
19770,Bangkok Love Story,,http://www.filmweb.pl/film/Bangkok+Love+Story-2007-454771,2007,66,173
19771,Guido superstar,Guido Superstar: The Rise of Guido,http://www.filmweb.pl/film/Guido+superstar-2010-593834,2010,43,173
19772,Sum-bakk-og-jil,,http://www.filmweb.pl/film/Sum-bakk-og-jil-2013-691656,2013,61,173
19773,Shaft w Afryce,Shaft in Africa,http://www.filmweb.pl/film/Shaft+w+Afryce-1973-32406,1973,64,171
19774,Matka boska morderców,La Virgen de los sicarios,http://www.filmweb.pl/film/Matka+boska+morderc%C3%B3w-2000-35070,2000,62,173
19775,Kwiaty jego życia,Man of Flowers,http://www.filmweb.pl/film/Kwiaty+jego+%C5%BCycia-1983-111511,1983,76,173
19776,Walka z cieniem. Ostatnia runda,Boy s tenyu 3. Posledniy raund,http://www.filmweb.pl/film/Walka+z+cieniem.+Ostatnia+runda-2011-638431,2011,60,171
19777,Zły policjant,Copkiller,http://www.filmweb.pl/film/Z%C5%82y+policjant-1983-4683,1983,71,173
19778,Młodość Katarzyny,Young Catherine,http://www.filmweb.pl/film/M%C5%82odo%C5%9B%C4%87+Katarzyny-1991-11868,1991,74,173
19779,Demoniczny Wiatr,Demon Wind,http://www.filmweb.pl/film/Demoniczny+Wiatr-1990-91327,1990,55,173
19780,Lekcja miłości,En Lektion i kärlek,http://www.filmweb.pl/film/Lekcja+mi%C5%82o%C5%9Bci-1954-96619,1954,72,173
19781,Elektroniczna zjawa,Ghost in the Machine,http://www.filmweb.pl/film/Elektroniczna+zjawa-1993-96882,1993,48,172
19782,Mishima,Mishima: A Life in Four Chapters,http://www.filmweb.pl/film/Mishima-1985-98295,1985,76,172
19783,Wielkie starcie,The Main Event,http://www.filmweb.pl/film/Wielkie+starcie-1979-104673,1979,60,173
19784,Portret Doriana Graya,The Picture of Dorian Gray,http://www.filmweb.pl/film/Portret+Doriana+Graya-2005-124027,2005,64,173
19785,En Kort en lang,,http://www.filmweb.pl/film/En+Kort+en+lang-2001-136251,2001,61,173
19786,Krwawy nałóg,Crawlspace,http://www.filmweb.pl/film/Krwawy+na%C5%82%C3%B3g-1986-166196,1986,53,171
19787,Anniyan,,http://www.filmweb.pl/film/Anniyan-2005-272768,2005,81,172
19788,Skeleton Crew,,http://www.filmweb.pl/film/Skeleton+Crew-2009-492763,2009,31,171
19789,Race 2,,http://www.filmweb.pl/film/Race+2-2013-500957,2013,69,169
19790,Przepis,Doin-jang,http://www.filmweb.pl/film/Przepis-2010-599141,2010,67,173
19791,Arktyka 3D,To the Arctic 3D,http://www.filmweb.pl/film/Arktyka+3D-2012-647812,2012,63,173
19792,Pingpongowe lato,Ping-Pong Summer,http://www.filmweb.pl/film/Pingpongowe+lato-2014-656777,2014,61,171
19793,I Declare War,,http://www.filmweb.pl/film/I+Declare+War-2012-666575,2012,60,171
19794,Zabawmy się w piekle,Jigoku de naze warui?,http://www.filmweb.pl/film/Zabawmy+si%C4%99+w+piekle-2013-671320,2013,73,160
19795,Legenda o niedźwiedziu Mor'du,The Legend of Mor'du,http://www.filmweb.pl/film/Legenda+o+nied%C5%BAwiedziu+Mor%27du-2012-672852,2012,64,172
19796,Biały niedźwiedź,,http://www.filmweb.pl/film/Bia%C5%82y+nied%C5%BAwied%C5%BA-1959-4169,1959,69,173
19797,Miłość jak ze snu,The Deadly Look of Love,http://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+jak+ze+snu-2000-95556,2000,53,172
19798,Tęsknota,Chaahat,http://www.filmweb.pl/film/T%C4%99sknota-1996-232347,1996,74,172
19799,Pięść wojownika,Lesser of Three Evils,http://www.filmweb.pl/film/Pi%C4%99%C5%9B%C4%87+wojownika-2007-97369,2007,50,172
19800,Vares: Karta przetargowa,Vares - Uhkapelimerkki,http://www.filmweb.pl/film/Vares%3A+Karta+przetargowa-2012-645760,2012,56,172
19801,Bezpieczne przejście,Safe Passage,http://www.filmweb.pl/film/Bezpieczne+przej%C5%9Bcie-1994-9324,1994,71,172
19802,Zupa z tortillą,Tortilla Soup,http://www.filmweb.pl/film/Zupa+z+tortill%C4%85-2001-33559,2001,71,172
19803,Is It College Yet?,,http://www.filmweb.pl/film/Is+It+College+Yet-2002-167680,2002,79,172
19804,Sknerus McKwacz i pieniądze,Scrooge McDuck and Money,http://www.filmweb.pl/film/Sknerus+McKwacz+i+pieni%C4%85dze-1967-153198,1967,76,172
19805,UFO: The Greatest Story Ever Denied,,http://www.filmweb.pl/film/UFO%3A+The+Greatest+Story+Ever+Denied-2006-551307,2006,70,172
19806,Jedna Runda,Once Around,http://www.filmweb.pl/film/Jedna+Runda-1991-8347,1991,66,172
19807,Wielki luz,The Big Easy,http://www.filmweb.pl/film/Wielki+luz-1986-11675,1986,70,172
19808,Postęp po szwedzku,,http://www.filmweb.pl/film/Post%C4%99p+po+szwedzku-2005-648733,2005,64,172
19809,Myjnia samochodowa,Car Wash,http://www.filmweb.pl/film/Myjnia+samochodowa-1976-7943,1976,64,172
19810,Union Pacific,,http://www.filmweb.pl/film/Union+Pacific-1939-91127,1939,55,172
19811,Fullmetal Alchemist: Chibi Party,,http://www.filmweb.pl/film/Fullmetal+Alchemist%3A+Chibi+Party-2006-458964,2006,69,172
19812,Level Up,,http://www.filmweb.pl/film/Level+Up-2011-646923,2011,49,172
19813,The Adventures of Food Boy,,http://www.filmweb.pl/film/The+Adventures+of+Food+Boy-2008-449335,2008,56,172
19814,Złota kaczka,,http://www.filmweb.pl/film/Z%C5%82ota+kaczka-1976-12052,1976,55,172
19815,Pomocnik,L'Équipier,http://www.filmweb.pl/film/Pomocnik-2004-153978,2004,65,172
19816,Błękit,Blue,http://www.filmweb.pl/film/B%C5%82%C4%99kit-2009-480376,2009,57,172
19817,Kiedy byliśmy królami,When We Were Kings,http://www.filmweb.pl/film/Kiedy+byli%C5%9Bmy+kr%C3%B3lami-1996-11616,1996,80,172
19818,Skarby króla Salomona,King Solomon's Mines,http://www.filmweb.pl/film/Skarby+kr%C3%B3la+Salomona-1950-104494,1950,74,171
19819,Czarownica,Spellbinder,http://www.filmweb.pl/film/Czarownica-1988-105866,1988,56,171
19820,Amerykanin w Chinach,An American in China,http://www.filmweb.pl/film/Amerykanin+w+Chinach-2008-352523,2008,50,172
19821,Order of Chaos,,http://www.filmweb.pl/film/Order+of+Chaos-2010-468171,2010,57,172
19822,Trąd,,http://www.filmweb.pl/film/Tr%C4%85d-1971-11240,1971,64,171
19823,Wiedźma z Blair,The Bare Wench Project,http://www.filmweb.pl/film/Wied%C5%BAma+z+Blair-2000-39929,2000,27,170
19824,Wisdom Teeth,,http://www.filmweb.pl/film/Wisdom+Teeth-2010-581132,2010,57,170
19825,Miejski kowboj,Urban Cowboy,http://www.filmweb.pl/film/Miejski+kowboj-1980-7724,1980,65,172
19826,Niewinni,The Innocent,http://www.filmweb.pl/film/Niewinni-1993-8120,1993,61,173
19827,Sprawa Sharky'ego,Sharky's Machine,http://www.filmweb.pl/film/Sprawa+Sharky%27ego-1981-9481,1981,58,170
19828,Pod znakiem Koziorożca,Under Capricorn,http://www.filmweb.pl/film/Pod+znakiem+Kozioro%C5%BCca-1949-11365,1949,71,170
19829,Pisane na wietrze,Written on the Wind,http://www.filmweb.pl/film/Pisane+na+wietrze-1956-11782,1956,70,172
19830,Wojna w Algierze,Lost command,http://www.filmweb.pl/film/Wojna+w+Algierze-1966-34182,1966,65,171
19831,Sindbad i oko tygrysa,Sinbad and the Eye of the Tiger,http://www.filmweb.pl/film/Sindbad+i+oko+tygrysa-1977-34190,1977,66,172
19832,ABBA. Film,ABBA: The Movie,http://www.filmweb.pl/film/ABBA.+Film-1977-93689,1977,70,169
19833,Powiem ci wszystko,Kerron sinulle kaiken,http://www.filmweb.pl/film/Powiem+ci+wszystko-2013-654727,2013,65,171
19834,Escape from Tomorrow,,http://www.filmweb.pl/film/Escape+from+Tomorrow-2013-664009,2013,51,169
19835,Agnieszka 46,,http://www.filmweb.pl/film/Agnieszka+46-1964-3728,1964,63,171
19836,Zagraj ze mną,,http://www.filmweb.pl/film/Zagraj+ze+mn%C4%85-2010-600368,2010,55,171
19837,Jock z buszu,Jock of the Bushveld,http://www.filmweb.pl/film/Jock+z+buszu-1992-159830,1992,66,171
19838,Is It Fall Yet?,,http://www.filmweb.pl/film/Is+It+Fall+Yet-2000-236160,2000,80,171
19839,Ślepa miłość,Slepé lásky,http://www.filmweb.pl/film/%C5%9Alepa+mi%C5%82o%C5%9B%C4%87-2008-486447,2008,65,171
19840,To tylko gra,Just for Kicks,http://www.filmweb.pl/film/To+tylko+gra-2003-128157,2003,61,171
19841,Oblężenie Ruby Ridge,The Siege at Ruby Ridge,http://www.filmweb.pl/film/Obl%C4%99%C5%BCenie+Ruby+Ridge-1996-9269,1996,63,171
19842,Peryskop w górę,Going Under,http://www.filmweb.pl/film/Peryskop+w+g%C3%B3r%C4%99-1990-34189,1990,55,171
19843,Samotność kucharza szybkich zamówień,The Loneliness Of the Short-Order Cook,http://www.filmweb.pl/film/Samotno%C5%9B%C4%87+kucharza+szybkich+zam%C3%B3wie%C5%84-2007-468992,2007,59,171
19844,Zabłąkani,Les égarés,http://www.filmweb.pl/film/Zab%C5%82%C4%85kani-2003-99679,2003,71,171
19845,Charlie kokietuje,The Masquerader,http://www.filmweb.pl/film/Charlie+kokietuje-1914-116967,1914,60,171
19846,Kilka dni września,Quelques jours en septembre,http://www.filmweb.pl/film/Kilka+dni+wrze%C5%9Bnia-2006-215445,2006,60,171
19847,Stworzył nas jazz,My iz dzhaza,http://www.filmweb.pl/film/Stworzy%C5%82+nas+jazz-1984-237021,1984,70,171
19848,Proste sprawy,Prostye veshchi,http://www.filmweb.pl/film/Proste+sprawy-2007-381289,2007,63,171
19849,Boska interwencja,Yadon ilaheyya,http://www.filmweb.pl/film/Boska+interwencja-2002-99747,2002,56,171
19850,Powrót muchy,Return of the Fly,http://www.filmweb.pl/film/Powr%C3%B3t+muchy-1959-125235,1959,56,171
19851,Przyczajona groza,Lurking Fear,http://www.filmweb.pl/film/Przyczajona+groza-1994-107405,1994,45,171
19852,Konik Polny i Mrówka,Strekoza i muravej,http://www.filmweb.pl/film/Konik+Polny+i+Mr%C3%B3wka-1913-200997,1913,72,171
19853,Ali Baba i czterdziestu rozbójników,Ali Baba et les 40 voleurs,http://www.filmweb.pl/film/Ali+Baba+i+czterdziestu+rozb%C3%B3jnik%C3%B3w-2007-456277,2007,63,171
19854,Gwiazdkowe życzenie,The Mrs. Clause,http://www.filmweb.pl/film/Gwiazdkowe+%C5%BCyczenie-2008-520885,2008,48,171
19855,Bestia z głębokości 20.000 sążni,"The Beast From 20,000 Fathoms",http://www.filmweb.pl/film/Bestia+z+g%C5%82%C4%99boko%C5%9Bci+20.000+s%C4%85%C5%BCni-1953-124954,1953,66,171
19856,One Piece: Karakuri Shiro no Mecha Kyohei,,http://www.filmweb.pl/film/One+Piece%3A+Karakuri+Shiro+no+Mecha+Kyohei-2006-300481,2006,71,171
19857,Policjanci,Cops,http://www.filmweb.pl/film/Policjanci-1922-95802,1922,72,171
19858,Jak przed wojną,,http://www.filmweb.pl/film/Jak+przed+wojn%C4%85-2004-160487,2004,63,171
19859,W obcej skórze,Fremde Haut,http://www.filmweb.pl/film/W+obcej+sk%C3%B3rze-2005-260188,2005,73,171
19860,Kids,,http://www.filmweb.pl/film/Kids-2008-484888,2008,76,171
19861,Chrabąszcz jedzie do Monte Carlo,Herbie Goes to Monte Carlo,http://www.filmweb.pl/film/Chrab%C4%85szcz+jedzie+do+Monte+Carlo-1977-33093,1977,65,171
19862,Hammy's Boomerang Adventure,,http://www.filmweb.pl/film/Hammy%27s+Boomerang+Adventure-2006-457534,2006,69,171
19863,Zakazana namiętność,The Cat's Meow,http://www.filmweb.pl/film/Zakazana+nami%C4%99tno%C5%9B%C4%87-2001-34110,2001,64,171
19864,Historia futbolu,The Story of Football,http://www.filmweb.pl/film/Historia+futbolu-2002-143595,2002,80,170
19865,Drive-Thru,,http://www.filmweb.pl/film/Drive-Thru-2007-238295,2007,48,171
19866,Zabawka,,http://www.filmweb.pl/film/Zabawka-1933-35444,1933,63,171
19867,Stan nieważkości,,http://www.filmweb.pl/film/Stan+niewa%C5%BCko%C5%9Bci-1994-94188,1994,79,171
19868,Obróbka Skrawaniem,,http://www.filmweb.pl/film/Obr%C3%B3bka+Skrawaniem-2001-118645,2001,49,171
19869,Koncert orkiestry dętej,The Band Concert,http://www.filmweb.pl/film/Koncert+orkiestry+d%C4%99tej-1935-159168,1935,73,170
19870,Niewykorzystany dar,La Tourneuse de pages,http://www.filmweb.pl/film/Niewykorzystany+dar-2006-315923,2006,71,171
19871,Aquaman,,http://www.filmweb.pl/film/Aquaman-2006-329530,2006,67,171
19872,Objectified,,http://www.filmweb.pl/film/Objectified-2009-441011,2009,78,169
19873,Jednostka przygotowawcza,Prep & Landing,http://www.filmweb.pl/film/Jednostka+przygotowawcza-2009-528035,2009,72,170
19874,Świry,Crackers,http://www.filmweb.pl/film/%C5%9Awiry-1984-4717,1984,61,171
19875,Delta Wenus,Delta of Venus,http://www.filmweb.pl/film/Delta+Wenus-1995-38668,1995,63,171
19876,Szczęśliwa siódemka,Seven Chances,http://www.filmweb.pl/film/Szcz%C4%99%C5%9Bliwa+si%C3%B3demka-1925-98625,1925,75,171
19877,Lady Eve,The Lady Eve,http://www.filmweb.pl/film/Lady+Eve-1941-119118,1941,77,171
19878,Middletown,,http://www.filmweb.pl/film/Middletown-2006-291401,2006,67,171
19879,Lawa!,Lava Storm,http://www.filmweb.pl/film/Lawa%21-2008-499015,2008,30,173
19880,Niewolnice w piwnicy,Slaves in the Cellar,http://www.filmweb.pl/film/Niewolnice+w+piwnicy-2008-600962,2008,62,170
19881,Ha-wool-ling,,http://www.filmweb.pl/film/Ha-wool-ling-2012-609910,2012,63,170
19882,Ek Tha Tiger,,http://www.filmweb.pl/film/Ek+Tha+Tiger-2012-623614,2012,73,170
19883,Greetings from Tim Buckley,,http://www.filmweb.pl/film/Greetings+from+Tim+Buckley-2012-624559,2012,61,170
19884,Czułe miejsca,,http://www.filmweb.pl/film/Czu%C5%82e+miejsca-1980-4816,1980,64,167
19885,Ersatz,,http://www.filmweb.pl/film/Ersatz-2003-107927,2003,53,170
19886,Friday the 13th AGAIN!,,http://www.filmweb.pl/film/Friday+the+13th+AGAIN%21-2003-206369,2003,50,170
19887,Ocalić miasto,,http://www.filmweb.pl/film/Ocali%C4%87+miasto-1976-8260,1976,55,170
19888,Gwardia Królewska,The King's Guard,http://www.filmweb.pl/film/Gwardia+Kr%C3%B3lewska-2000-36718,2000,54,170
19889,List dla króla,De Brief voor de koning,http://www.filmweb.pl/film/List+dla+kr%C3%B3la-2008-320784,2008,57,170
19890,Cała naprzód: Wakacje! Do dzieła!,Carry On Camping,http://www.filmweb.pl/film/Ca%C5%82a+naprz%C3%B3d%3A+Wakacje%21+Do+dzie%C5%82a%21-1969-137293,1969,71,171
19891,Orkiestra,The Orchestra,http://www.filmweb.pl/film/Orkiestra-1990-237811,1990,77,170
19892,Prosto z serca,Straight From the Heart,http://www.filmweb.pl/film/Prosto+z+serca-2003-96523,2003,70,170
19893,Eklavya,,http://www.filmweb.pl/film/Eklavya-2007-265272,2007,74,170
19894,Drobnostka zwana morderstwem,A Little Thing Called Murder,http://www.filmweb.pl/film/Drobnostka+zwana+morderstwem-2006-328262,2006,61,170
19895,Telefono,,http://www.filmweb.pl/film/Telefono-2004-190669,2004,65,170
19896,Powrót do Krainy Oz,Return to Oz,http://www.filmweb.pl/film/Powr%C3%B3t+do+Krainy+Oz-1985-37035,1985,68,170
19897,Nuvvostanante Nenoddantana,,http://www.filmweb.pl/film/Nuvvostanante+Nenoddantana-2005-389809,2005,83,170
19898,Zapomnieć o strachu,Running Scared,http://www.filmweb.pl/film/Zapomnie%C4%87+o+strachu-1986-9285,1986,65,169
19899,Amator,Amateur,http://www.filmweb.pl/film/Amator-1994-35969,1994,74,170
19900,Legenda o Sennej Dolinie,The Legend of Sleepy Hollow,http://www.filmweb.pl/film/Legenda+o+Sennej+Dolinie-1949-110402,1949,70,170
19901,Dotknąć szczytu świata,Touch the Top of the World,http://www.filmweb.pl/film/Dotkn%C4%85%C4%87+szczytu+%C5%9Bwiata-2006-329144,2006,74,170
19902,Tom i Jerry: Magiczna fasola,Tom and Jerry's Giant Adventure,http://www.filmweb.pl/film/Tom+i+Jerry%3A+Magiczna+fasola-2013-694311,2013,58,169
19903,Najeźdźcy z Marsa,Invaders from Mars,http://www.filmweb.pl/film/Naje%C5%BAd%C5%BAcy+z+Marsa-1986-30988,1986,53,170
19904,Juha,,http://www.filmweb.pl/film/Juha-1999-33280,1999,72,170
19905,Rozpruwacz umysłów,The Outpost,http://www.filmweb.pl/film/Rozpruwacz+umys%C5%82%C3%B3w-1995-33903,1995,56,169
19906,Lage Raho Munna Bhai,,http://www.filmweb.pl/film/Lage+Raho+Munna+Bhai-2006-265360,2006,80,169
19907,The Hottest State,,http://www.filmweb.pl/film/The+Hottest+State-2006-298810,2006,65,170
19908,Teczka Ipcress,The Ipcress File,http://www.filmweb.pl/film/Teczka+Ipcress-1965-10491,1965,72,169
19909,Rockersi z South Central,Wassup Rockers,http://www.filmweb.pl/film/Rockersi+z+South+Central-2005-187491,2005,65,170
19910,Burza,Storm,http://www.filmweb.pl/film/Burza-2009-254239,2009,63,170
19911,Trop wyjętych spod prawa,Outlaw Trail: The Treasure of Butch Cassidy,http://www.filmweb.pl/film/Trop+wyj%C4%99tych+spod+prawa-2006-286990,2006,60,170
19912,Pałacowa intryga,La conjura de El Escorial,http://www.filmweb.pl/film/Pa%C5%82acowa+intryga-2008-468498,2008,54,169
19913,The Swell Season,,http://www.filmweb.pl/film/The+Swell+Season-2011-631982,2011,74,170
19914,Yankee Doodle Dandy,,http://www.filmweb.pl/film/Yankee+Doodle+Dandy-1942-11848,1942,77,168
19915,Drakula: stronice z pamiętnika dziewicy,Dracula: Pages from a Virgin's Diary,http://www.filmweb.pl/film/Drakula%3A+stronice+z+pami%C4%99tnika+dziewicy-2002-104264,2002,70,170
19916,Pokarm bogów,The Food of the Gods,http://www.filmweb.pl/film/Pokarm+bog%C3%B3w-1976-123795,1976,56,169
19917,Wyprawa na białe niedźwiedzie z Ewanem McGregorem,"The Polar Bears of Churchill, with Ewan McGregor",http://www.filmweb.pl/film/Wyprawa+na+bia%C5%82e+nied%C5%BAwiedzie+z+Ewanem+McGregorem-2001-232152,2001,81,170
19918,Legendarne amerykańskie pidżama party,The Myth of the American Sleepover,http://www.filmweb.pl/film/Legendarne+ameryka%C5%84skie+pid%C5%BCama+party-2010-508999,2010,56,170
19919,Make Your Move,,http://www.filmweb.pl/film/Make+Your+Move-2013-626725,2013,60,168
19920,Uwaga! Mr. Baker,Beware of Mr. Baker,http://www.filmweb.pl/film/Uwaga%21+Mr.+Baker-2012-660032,2012,77,168
19921,Otchłań,Araf,http://www.filmweb.pl/film/Otch%C5%82a%C5%84-2012-662069,2012,62,160
19922,Bae-woo-neun Bae-woo-da,,http://www.filmweb.pl/film/Bae-woo-neun+Bae-woo-da-2013-671823,2013,62,165
19923,Guernica,,http://www.filmweb.pl/film/Guernica-1978-5965,1978,72,169
19924,Hamleś,,http://www.filmweb.pl/film/Hamle%C5%9B-1960-6017,1960,55,167
19925,Bezgraniczne zaufanie,Fatal Trust,http://www.filmweb.pl/film/Bezgraniczne+zaufanie-2006-371152,2006,53,169
19926,Sweet Mosquito,,http://www.filmweb.pl/film/Sweet+Mosquito-2012-667245,2012,67,169
19927,Między cudem a życiem,Monday After the Miracle,http://www.filmweb.pl/film/Mi%C4%99dzy+cudem+a+%C5%BCyciem-1998-125270,1998,62,169
19928,Opowieść Harleya,,http://www.filmweb.pl/film/Opowie%C5%9B%C4%87+Harleya-1987-8397,1987,61,169
19929,Chwila na oddech,"Mom, Dad and Her",http://www.filmweb.pl/film/Chwila+na+oddech-2008-469775,2008,70,169
19930,Hitlerowskie UFO,Nazi UFO Conspiracy,http://www.filmweb.pl/film/Hitlerowskie+UFO-2008-529378,2008,63,169
19931,Echosystem,,http://www.filmweb.pl/film/Echosystem-2006-310353,2006,80,169
19932,Szczątki,Pieces,http://www.filmweb.pl/film/Szcz%C4%85tki-1982-105474,1982,58,169
19933,Ekusute,,http://www.filmweb.pl/film/Ekusute-2007-389981,2007,63,169
19934,Pościg pod ostrzałem,Rapid Fire,http://www.filmweb.pl/film/Po%C5%9Bcig+pod+ostrza%C5%82em-2006-268229,2006,57,169
19935,Stan krytyczny,Critical Condition,http://www.filmweb.pl/film/Stan+krytyczny-1987-4735,1987,66,169
19936,Upiór w operze,Phantom of the Opera,http://www.filmweb.pl/film/Upi%C3%B3r+w+operze-1943-110799,1943,70,169
19937,The Trashmaster,,http://www.filmweb.pl/film/The+Trashmaster-2010-609096,2010,61,169
19938,Nowa wigilijna opowieść - 12 piesków w opałach,12 Dogs of Christmas: Great Puppy Rescue,http://www.filmweb.pl/film/Nowa+wigilijna+opowie%C5%9B%C4%87+-+12+piesk%C3%B3w+w+opa%C5%82ach-2012-661337,2012,60,169
19939,Grzeszni chłopcy,Heaven Help Us,http://www.filmweb.pl/film/Grzeszni+ch%C5%82opcy-1985-6101,1985,70,169
19940,Rooster Cogburn,,http://www.filmweb.pl/film/Rooster+Cogburn-1975-31528,1975,67,169
19941,Hycel 2,Midnight Man,http://www.filmweb.pl/film/Hycel+2-1995-139380,1995,62,169
19942,Podróż,,http://www.filmweb.pl/film/Podr%C3%B3%C5%BC-2006-269800,2006,62,169
19943,Haunting of Winchester House,,http://www.filmweb.pl/film/Haunting+of+Winchester+House-2009-529204,2009,36,169
19944,Na północ od Kalabrii,,http://www.filmweb.pl/film/Na+p%C3%B3%C5%82noc+od+Kalabrii-2009-539008,2009,73,169
19945,Osadnicy,Nybyggarna,http://www.filmweb.pl/film/Osadnicy-1972-33565,1972,73,169
19946,Monolit 2 - Ewolucja,Epoch: Evolution,http://www.filmweb.pl/film/Monolit+2+-+Ewolucja-2003-104913,2003,46,169
19947,Wojownicy,Warrior Angels,http://www.filmweb.pl/film/Wojownicy-2002-105635,2002,41,169
19948,Miasto żab,Hell Comes to Frogtown,http://www.filmweb.pl/film/Miasto+%C5%BCab-1988-126732,1988,55,169
19949,Insecticidal,,http://www.filmweb.pl/film/Insecticidal-2005-294788,2005,61,169
19950,Love Begins,,http://www.filmweb.pl/film/Love+Begins-2011-591004,2011,63,168
19951,Diabelskie gimnazjum,Satan's School for Girls,http://www.filmweb.pl/film/Diabelskie+gimnazjum-2000-34252,2000,48,169
19952,Gabinet figur woskowych,Das Wachsfigurenkabinett,http://www.filmweb.pl/film/Gabinet+figur+woskowych-1924-36018,1924,68,168
19953,Żywy towar,Sex Traffic,http://www.filmweb.pl/film/%C5%BBywy+towar-2004-163526,2004,78,169
19954,The Belgrade Phantom,,http://www.filmweb.pl/film/The+Belgrade+Phantom-2009-230565,2009,68,169
19955,Dzień kwiatów,Day of the Flowers,http://www.filmweb.pl/film/Dzie%C5%84+kwiat%C3%B3w-2013-556680,2013,51,168
19956,Na skraju ogrodu,The Edge of the Garden,http://www.filmweb.pl/film/Na+skraju+ogrodu-2011-601076,2011,65,169
19957,Hooligan,,http://www.filmweb.pl/film/Hooligan-2012-692443,2012,55,169
19958,Dni wina i róż,Days of Wine and Roses,http://www.filmweb.pl/film/Dni+wina+i+r%C3%B3%C5%BC-1962-4914,1962,80,170
19959,Niewinne,L'Innocente,http://www.filmweb.pl/film/Niewinne-1976-34523,1976,75,169
19960,Kobiety,The Women,http://www.filmweb.pl/film/Kobiety-1939-87894,1939,74,168
19961,Kolobos,,http://www.filmweb.pl/film/Kolobos-1999-102088,1999,61,168
19962,Naisu no mori: The First Contact,,http://www.filmweb.pl/film/Naisu+no+mori%3A+The+First+Contact-2005-210607,2005,58,168
19963,Mord podczas nudnego przyjęcia,The Slumber Party Massacre,http://www.filmweb.pl/film/Mord+podczas+nudnego+przyj%C4%99cia-1982-210957,1982,50,169
19964,Do sławy jeden krok,Casi divas,http://www.filmweb.pl/film/Do+s%C5%82awy+jeden+krok-2008-450488,2008,62,169
19965,Generał polskich nadziei... Władysław Anders 1892 - 1970,,http://www.filmweb.pl/film/Genera%C5%82+polskich+nadziei...+W%C5%82adys%C5%82aw+Anders+1892+-+1970-2007-469276,2007,78,168
19966,Ishkq in Paris,,http://www.filmweb.pl/film/Ishkq+in+Paris-2013-627746,2013,60,168
19967,Mój kuzyn Zoran,"Zoran, il mio nipote scemo",http://www.filmweb.pl/film/M%C3%B3j+kuzyn+Zoran-2013-697224,2013,64,169
19968,Laleczka,Baby Doll,http://www.filmweb.pl/film/Laleczka-1956-4004,1956,72,169
19969,Niebieskie kołnierzyki,Blue Collar,http://www.filmweb.pl/film/Niebieskie+ko%C5%82nierzyki-1978-4261,1978,72,169
19970,Bądź czujna,The Watch,http://www.filmweb.pl/film/B%C4%85d%C5%BA+czujna-2008-487193,2008,53,168
19971,Najemnicy,Mercenaries,http://www.filmweb.pl/film/Najemnicy-2011-605725,2011,40,168
19972,Las,El Bosc,http://www.filmweb.pl/film/Las-2012-662000,2012,53,168
19973,Taxi,,http://www.filmweb.pl/film/Taxi-1996-35936,1996,76,168
19974,Spotkanie po latach,Fatal Reunion,http://www.filmweb.pl/film/Spotkanie+po+latach-2005-210929,2005,45,168
19975,Szeptem,Šeptej,http://www.filmweb.pl/film/Szeptem-1996-106236,1996,65,168
19976,"Peullai, daedi",,http://www.filmweb.pl/film/Peullai%2C+daedi-2006-353760,2006,74,168
19977,Saint Seiya: Legenda purpurowego chłopca,Saint Seiya: Shinku No Shônen Densetsu,http://www.filmweb.pl/film/Saint+Seiya%3A+Legenda+purpurowego+ch%C5%82opca-1988-204717,1988,77,168
19978,Wiera Gran,,http://www.filmweb.pl/film/Wiera+Gran-2012-651955,2012,67,168
19979,Znamię,Sôseiji,http://www.filmweb.pl/film/Znami%C4%99-1999-103829,1999,69,168
19980,Moje wielkie kanadyjskie wesele,Nuit de noces,http://www.filmweb.pl/film/Moje+wielkie+kanadyjskie+wesele-2001-182449,2001,43,168
19981,Szalony glina,Psycho Cop,http://www.filmweb.pl/film/Szalony+glina-1988-262654,1988,45,168
19982,Stworzeni do miłości,Aashiq Banaya Aapne: Love Takes Over,http://www.filmweb.pl/film/Stworzeni+do+mi%C5%82o%C5%9Bci-2005-291778,2005,62,168
19983,Płać i płacz,Pagafantas,http://www.filmweb.pl/film/P%C5%82a%C4%87+i+p%C5%82acz-2009-497876,2009,55,168
19984,Ktokolwiek wie...,,http://www.filmweb.pl/film/Ktokolwiek+wie...-1966-6921,1966,57,168
19985,Obywatel Poeta,,http://www.filmweb.pl/film/Obywatel+Poeta-2000-363642,2000,80,168
19986,Nieuchronne,Inescapable,http://www.filmweb.pl/film/Nieuchronne-2012-643702,2012,51,168
19987,Żegnaj ponownie,Goodbye Again,http://www.filmweb.pl/film/%C5%BBegnaj+ponownie-1961-5888,1961,77,167
19988,Niebo w ogniu,Heaven's Burning,http://www.filmweb.pl/film/Niebo+w+ogniu-1997-6102,1997,60,168
