Dubler,L'animal,http://www.filmweb.pl/film/Dubler-1977-37241,1977,72,227
Zorza polarna,Aurora Borealis,http://www.filmweb.pl/film/Zorza+polarna-2005-124028,2005,68,227
Siła smoka,Long zai tian ya,http://www.filmweb.pl/film/Si%C5%82a+smoka-1989-32909,1989,70,227
Deception,,http://www.filmweb.pl/film/Deception-2013-659068,2013,42,227
Czas wściekłych psów,Mad Dog Time,http://www.filmweb.pl/film/Czas+w%C5%9Bciek%C5%82ych+ps%C3%B3w-1996-7488,1996,61,227
Mama jest u fryzjera,Maman est chez le coiffeur,http://www.filmweb.pl/film/Mama+jest+u+fryzjera-2008-477665,2008,69,227
Noce są zbyt krótkie,No Night Is Too Long,http://www.filmweb.pl/film/Noce+s%C4%85+zbyt+kr%C3%B3tkie-2002-126835,2002,72,227
Dalkeumhan Keojitmal,,http://www.filmweb.pl/film/Dalkeumhan+Keojitmal-2008-497150,2008,67,227
Szeregowy Romeo,Private Romeo,http://www.filmweb.pl/film/Szeregowy+Romeo-2011-631313,2011,63,227
Dont Look Back,,http://www.filmweb.pl/film/Dont+Look+Back-1967-12335,1967,78,227
L.I.E.,,http://www.filmweb.pl/film/L.I.E.-2001-34169,2001,70,227
Ujęcie,The Last Shot,http://www.filmweb.pl/film/Uj%C4%99cie-2004-95993,2004,50,227
"Sabrina, nastoletnia czarownica",Sabrina the Teenage Witch in Friends Forever,http://www.filmweb.pl/film/Sabrina%2C+nastoletnia+czarownica-2002-213528,2002,64,222
Zaginiona córeczka,Little Girl Lost: The Delimar Vera Story,http://www.filmweb.pl/film/Zaginiona+c%C3%B3reczka-2008-485737,2008,63,226
Branded,,http://www.filmweb.pl/film/Branded-2012-556125,2012,48,225
Spud,,http://www.filmweb.pl/film/Spud-2010-560453,2010,69,225
Tatsumi,,http://www.filmweb.pl/film/Tatsumi-2011-625773,2011,68,227
Mea Culpa,,http://www.filmweb.pl/film/Mea+Culpa-2014-697812,2014,60,224
Cynga,,http://www.filmweb.pl/film/Cynga-1991-4766,1991,60,225
Kemping,Camping,http://www.filmweb.pl/film/Kemping-2006-274242,2006,64,226
Rosyjski łącznik,Midnight in St. Petersburg,http://www.filmweb.pl/film/Rosyjski+%C5%82%C4%85cznik-1996-7715,1996,64,226
Wrony,Die Krähen,http://www.filmweb.pl/film/Wrony-2006-407103,2006,36,226
Wszystko będzie dobrze,Alting bliver godt igen,http://www.filmweb.pl/film/Wszystko+b%C4%99dzie+dobrze-2010-532725,2010,57,226
Weselna gorączka,Wedding Daze,http://www.filmweb.pl/film/Weselna+gor%C4%85czka-2004-173058,2004,68,226
Zaślubiny,Will You Merry Me?,http://www.filmweb.pl/film/Za%C5%9Blubiny-2008-499673,2008,50,227
Darkroom,,http://www.filmweb.pl/film/Darkroom-2013-629625,2013,38,226
Miasteczko Halloween: Zemsta Kalabara,Halloweentown II: Kalabar's Revenge,http://www.filmweb.pl/film/Miasteczko+Halloween%3A+Zemsta+Kalabara-2001-142418,2001,58,226
Zawał serca,,http://www.filmweb.pl/film/Zawa%C5%82+serca-1967-249295,1967,63,226
Bez pardonu,Impact Point,http://www.filmweb.pl/film/Bez+pardonu-2008-465649,2008,48,226
Babcia wyjeżdża,,http://www.filmweb.pl/film/Babcia+wyje%C5%BCd%C5%BCa-2009-500213,2009,59,226
Terapia,Parterapi,http://www.filmweb.pl/film/Terapia-2010-519416,2010,52,226
"Wielka, większa i największa",,http://www.filmweb.pl/film/Wielka%2C+wi%C4%99ksza+i+najwi%C4%99ksza-1962-11670,1962,62,226
Alois Nebel,,http://www.filmweb.pl/film/Alois+Nebel-2011-494253,2011,65,226
A Marine Story,,http://www.filmweb.pl/film/A+Marine+Story-2010-528702,2010,61,226
Podwójne życie,Auggie Rose,http://www.filmweb.pl/film/Podw%C3%B3jne+%C5%BCycie-2000-3969,2000,71,226
Crazy as Hell,,http://www.filmweb.pl/film/Crazy+as+Hell-2002-40068,2002,58,226
Opowieść letnia,Conte d'été,http://www.filmweb.pl/film/Opowie%C5%9B%C4%87+letnia-1996-117154,1996,73,225
The Living End,,http://www.filmweb.pl/film/The+Living+End-1992-181990,1992,64,226
Zagrożenie w przestworzach,Air Collision,http://www.filmweb.pl/film/Zagro%C5%BCenie+w+przestworzach-2012-640781,2012,30,224
Tyłem do przodu,Ass Backwards,http://www.filmweb.pl/film/Ty%C5%82em+do+przodu-2013-194802,2013,35,224
Biały Bizon,The White Buffalo,http://www.filmweb.pl/film/Bia%C5%82y+Bizon-1977-11004,1977,57,224
Mister Roberts,,http://www.filmweb.pl/film/Mister+Roberts-1955-30730,1955,66,221
Utracona niewinność seksualna,The Loss of Sexual Innocence,http://www.filmweb.pl/film/Utracona+niewinno%C5%9B%C4%87+seksualna-1999-36605,1999,62,225
Paryżanka,A Woman of Paris: A Drama of Fate,http://www.filmweb.pl/film/Pary%C5%BCanka-1923-91394,1923,70,225
Dwaj detektywi,The Big Noise,http://www.filmweb.pl/film/Dwaj+detektywi-1944-137995,1944,73,226
Punk's Not Dead,,http://www.filmweb.pl/film/Punk%27s+Not+Dead-2007-201597,2007,83,226
Save Me,,http://www.filmweb.pl/film/Save+Me-2007-339319,2007,60,225
Oko bestii,Eye of the Beast,http://www.filmweb.pl/film/Oko+bestii-2007-391091,2007,33,224
Opowieści dziwnej treści: Żółw i zając,Unstable Fables: Tortise vs. Hare,http://www.filmweb.pl/film/Opowie%C5%9Bci+dziwnej+tre%C5%9Bci%3A+%C5%BB%C3%B3%C5%82w+i+zaj%C4%85c-2008-469998,2008,56,223
Triple Dog,,http://www.filmweb.pl/film/Triple+Dog-2010-494580,2010,63,226
Cougar Hunting,,http://www.filmweb.pl/film/Cougar+Hunting-2011-529293,2011,42,216
Maniac,,http://www.filmweb.pl/film/Maniac-2011-638543,2011,68,225
The Boys of Abu Ghraib,,http://www.filmweb.pl/film/The+Boys+of+Abu+Ghraib-2014-640870,2014,61,217
The Inevitable Defeat of Mister and Pete,,http://www.filmweb.pl/film/The+Inevitable+Defeat+of+Mister+and+Pete-2013-656614,2013,74,225
Helium,,http://www.filmweb.pl/film/Helium-2013-700245,2013,68,223
Lie Detector,,http://www.filmweb.pl/film/Lie+Detector-2011-647779,2011,75,225
Rozwody!,Divorces!,http://www.filmweb.pl/film/Rozwody%21-2009-542131,2009,57,225
Droga 666,Route 666,http://www.filmweb.pl/film/Droga+666-2001-97176,2001,37,225
Zatopić pancernik Bismarck!,Sink the Bismarck!,http://www.filmweb.pl/film/Zatopi%C4%87+pancernik+Bismarck%21-1960-34949,1960,71,225
Wędrowałam z zombie,I Walked with a Zombie,http://www.filmweb.pl/film/W%C4%99drowa%C5%82am+z+zombie-1943-35822,1943,65,225
W obronie brata,My Nanny's Secret,http://www.filmweb.pl/film/W+obronie+brata-2009-498686,2009,50,225
Przywódca,The Maker,http://www.filmweb.pl/film/Przyw%C3%B3dca-1997-10612,1997,60,225
Wraki,,http://www.filmweb.pl/film/Wraki-1956-11781,1956,62,225
Mi-hwak-in-dong-yeong-sang,,http://www.filmweb.pl/film/Mi-hwak-in-dong-yeong-sang-2012-622043,2012,49,225
August Underground's Penance,,http://www.filmweb.pl/film/August+Underground%27s+Penance-2007-423733,2007,42,225
Daleki kraj,The Far Country,http://www.filmweb.pl/film/Daleki+kraj-1954-31874,1954,65,225
Gintama: Shinyaku Benizakura-hen,,http://www.filmweb.pl/film/Gintama%3A+Shinyaku+Benizakura-hen-2010-572781,2010,84,225
Nie ma takiej rzeczy,No Such Thing,http://www.filmweb.pl/film/Nie+ma+takiej+rzeczy-2001-94898,2001,62,224
Prawdziwy koniec wielkiej wojny,,http://www.filmweb.pl/film/Prawdziwy+koniec+wielkiej+wojny-1957-8857,1957,68,224
Sen zimowy,Winterschläfer,http://www.filmweb.pl/film/Sen+zimowy-1997-32711,1997,75,225
Nie zestarzejemy się razem,Nous ne vieillirons pas ensemble,http://www.filmweb.pl/film/Nie+zestarzejemy+si%C4%99+razem-1972-98865,1972,64,225
Outlaw Country,,http://www.filmweb.pl/film/Outlaw+Country-2012-581521,2012,53,224
Jabberwock,,http://www.filmweb.pl/film/Jabberwock-2011-611009,2011,32,225
Daleko ci do sławy,He's Way More Famous Than You,http://www.filmweb.pl/film/Daleko+ci+do+s%C5%82awy-2013-636200,2013,32,225
Cudowne lata bohemy,Bright Young Things,http://www.filmweb.pl/film/Cudowne+lata+bohemy-2003-94847,2003,63,224
Fata Morgana,,http://www.filmweb.pl/film/Fata+Morgana-1971-113758,1971,70,224
The Key to Reserva,,http://www.filmweb.pl/film/The+Key+to+Reserva-2007-472144,2007,71,224
Wake up Sid,,http://www.filmweb.pl/film/Wake+up+Sid-2009-488205,2009,78,225
Ucieknijmy od niej,,http://www.filmweb.pl/film/Ucieknijmy+od+niej-2010-569123,2010,70,224
Miejski Serwis Randkowy,Nesvatbov,http://www.filmweb.pl/film/Miejski+Serwis+Randkowy-2010-609423,2010,70,224
Idąc na południe,Goin' South,http://www.filmweb.pl/film/Id%C4%85c+na+po%C5%82udnie-1978-5871,1978,64,224
White Dog,,http://www.filmweb.pl/film/White+Dog-1982-11631,1982,65,224
Wina Woltera,La faute à Voltaire,http://www.filmweb.pl/Wina.Woltera,2000,74,225
Przyjaciółki,Le Amiche,http://www.filmweb.pl/film/Przyjaci%C3%B3%C5%82ki-1955-33954,1955,66,222
Zaczęło się w Neapolu,It Started in Naples,http://www.filmweb.pl/film/Zacz%C4%99%C5%82o+si%C4%99+w+Neapolu-1960-36816,1960,72,225
Bandzior rusza na szlak,Bandit: Bandit Goes Country,http://www.filmweb.pl/film/Bandzior+rusza+na+szlak-1994-36882,1994,67,226
Coffy,,http://www.filmweb.pl/film/Coffy-1973-109288,1973,68,223
Potwory kontra obcy: Wielka ucieczka B.O.B.-a,B.O.B.'s Big Break,http://www.filmweb.pl/film/Potwory+kontra+obcy%3A+Wielka+ucieczka+B.O.B.-a-2009-549649,2009,65,224
Trade of Innocents,,http://www.filmweb.pl/film/Trade+of+Innocents-2012-624485,2012,57,222
Don Keu-ra-i Ma-mi,,http://www.filmweb.pl/film/Don+Keu-ra-i+Ma-mi-2012-668776,2012,67,222
Goal of the Dead,,http://www.filmweb.pl/film/Goal+of+the+Dead-2014-673561,2014,44,220
Noc zombie,Zombie Night,http://www.filmweb.pl/film/Noc+zombie-2013-692718,2013,28,222
Zniknięcie Eleanory Rigby: oni,The Disappearance of Eleanor Rigby: Them,http://www.filmweb.pl/film/Znikni%C4%99cie+Eleanory+Rigby%3A+oni-2014-710553,2014,72,210
Deborah,,http://www.filmweb.pl/film/Deborah-1995-4961,1995,61,225
Idol,,http://www.filmweb.pl/film/Idol-1985-6328,1985,63,221
Herkules wyrusza w świat,,http://www.filmweb.pl/film/Herkules+wyrusza+w+%C5%9Bwiat-2006-306769,2006,76,224
Szkoła przetrwania,Surviving,http://www.filmweb.pl/film/Szko%C5%82a+przetrwania-2006-561596,2006,21,224
Trudny klient,Partner(s),http://www.filmweb.pl/film/Trudny+klient-2005-205645,2005,57,224
Globalna herezja,Global Heresy,http://www.filmweb.pl/film/Globalna+herezja-2002-34029,2002,71,224
Królewskie wesele,Royal Wedding,http://www.filmweb.pl/film/Kr%C3%B3lewskie+wesele-1951-35675,1951,67,224
Modelki,Models,http://www.filmweb.pl/film/Modelki-1999-106261,1999,62,224
Saint Seiya: Niebiański Rozdział - Uwertura,Saint Seiya: Tenkai-hen Josô: Overture,http://www.filmweb.pl/film/Saint+Seiya%3A+Niebia%C5%84ski+Rozdzia%C5%82+-+Uwertura-2004-204720,2004,83,224
Inspektor Closeau,Inspector Clouseau,http://www.filmweb.pl/film/Inspektor+Closeau-1968-38736,1968,65,223
Kochanek czy kochanka,Gazon maudit,http://www.filmweb.pl/film/Kochanek+czy+kochanka-1995-31003,1995,64,224
Deszczowy lipiec,,http://www.filmweb.pl/film/Deszczowy+lipiec-1957-31425,1957,65,224
Gra,,http://www.filmweb.pl/film/Gra-1974-257458,1974,76,224
Grendel,,http://www.filmweb.pl/film/Grendel-2007-376241,2007,39,224
Złe towarzystwo,The Nature of the Beast,http://www.filmweb.pl/film/Z%C5%82e+towarzystwo-1995-35666,1995,71,224
Anioł śmierci,Mr In-Between,http://www.filmweb.pl/film/Anio%C5%82+%C5%9Bmierci-2001-147508,2001,64,224
Shell,,http://www.filmweb.pl/film/Shell-2012-640371,2012,61,224
Monster High: Wampigorączka piątkowej nocy,Monster High: Friday Night Frights,http://www.filmweb.pl/film/Monster+High%3A+Wampigor%C4%85czka+pi%C4%85tkowej+nocy-2012-677359,2012,67,223
Katarynka,,http://www.filmweb.pl/film/Katarynka-1967-6703,1967,68,223
Wspaniały,Le Magnifique,http://www.filmweb.pl/film/Wspania%C5%82y-1973-37774,1973,71,221
Towarzysz Don Camillo,Il compagno Don Camillo,http://www.filmweb.pl/film/Towarzysz+Don+Camillo-1965-103812,1965,81,224
Django 2: Powrót zza grobu,Django 2: il grande ritorno,http://www.filmweb.pl/film/Django+2%3A+Powr%C3%B3t+zza+grobu-1987-155790,1987,51,223
"Rok, w którym Dolly Parton była moją mamą",The Year Dolly Parton Was My Mom,http://www.filmweb.pl/film/Rok%2C+w+kt%C3%B3rym+Dolly+Parton+by%C5%82a+moj%C4%85+mam%C4%85-2011-571347,2011,57,222
Bitwa o Azję,The Malay Chronicles: Bloodlines,http://www.filmweb.pl/film/Bitwa+o+Azj%C4%99-2011-628319,2011,38,220
Darby O'Gill and the Little People,,http://www.filmweb.pl/film/Darby+O%27Gill+and+the+Little+People-1959-4883,1959,86,224
Jubilerka,A Price Above Rubies,http://www.filmweb.pl/film/Jubilerka-1998-30987,1998,68,224
Tabor wędruje do nieba,Tabor ukhodit v nebo,http://www.filmweb.pl/film/Tabor+w%C4%99druje+do+nieba-1975-99762,1975,78,223
Dryfujące trzciny,Ukigusa,http://www.filmweb.pl/film/Dryfuj%C4%85ce+trzciny-1959-111961,1959,80,223
Tropiciel,Ofelas,http://www.filmweb.pl/film/Tropiciel-1987-132837,1987,72,224
Geomi sup,,http://www.filmweb.pl/film/Geomi+sup-2004-137578,2004,74,224
Dramatyczna decyzja,True North,http://www.filmweb.pl/film/Dramatyczna+decyzja-2006-365616,2006,69,224
"Historia ""Roja"", czyli w ziemi lepiej słychać",,http://www.filmweb.pl/film/Historia+%22Roja%22%2C+czyli+w+ziemi+lepiej+s%C5%82ycha%C4%87-2012-537558,2012,71,223
Housefull,,http://www.filmweb.pl/film/Housefull-2010-548245,2010,74,223
Dziewczyna w żółtych butach,That Girl in Yellow Boots,http://www.filmweb.pl/film/Dziewczyna+w+%C5%BC%C3%B3%C5%82tych+butach-2010-556724,2010,58,222
Lubię mówić z Tobą,,http://www.filmweb.pl/film/Lubi%C4%99+m%C3%B3wi%C4%87+z+Tob%C4%85-2012-585016,2012,48,224
Bill Cunningham New York,,http://www.filmweb.pl/film/Bill+Cunningham+New+York-2010-607143,2010,81,220
Rachuba świata,Die Vermessung der Welt,http://www.filmweb.pl/film/Rachuba+%C5%9Bwiata-2012-610326,2012,58,222
Megamind: The Button of Doom,,http://www.filmweb.pl/film/Megamind%3A+The+Button+of+Doom-2011-617737,2011,66,223
Superakcelator,Supercollider,http://www.filmweb.pl/film/Superakcelator-2013-674888,2013,39,224
Skolopendra,Centipede!,http://www.filmweb.pl/film/Skolopendra-2004-239508,2004,25,223
Dziki rój,Locusts: The 8th Plague,http://www.filmweb.pl/film/Dziki+r%C3%B3j-2005-301198,2005,33,223
Na przemiał,Recycle,http://www.filmweb.pl/film/Na+przemia%C5%82-2007-468254,2007,60,223
Wspaniały Louis,The Super,http://www.filmweb.pl/film/Wspania%C5%82y+Louis-1991-10921,1991,68,223
Kamienne serce,Cold Heart,http://www.filmweb.pl/film/Kamienne+serce-2001-90796,2001,56,223
Ira and Abby,,http://www.filmweb.pl/film/Ira+and+Abby-2006-267798,2006,64,223
Noc w Casablance,A Night in Casablanca,http://www.filmweb.pl/film/Noc+w+Casablance-1946-32969,1946,76,223
Charlie w parku,In the Park,http://www.filmweb.pl/film/Charlie+w+parku-1915-118017,1915,57,223
The Big I Am,,http://www.filmweb.pl/film/The+Big+I+Am-2010-481060,2010,62,223
Xenogenesis,,http://www.filmweb.pl/film/Xenogenesis-1978-130441,1978,52,223
Dusza śpiewa,,http://www.filmweb.pl/film/Dusza+%C5%9Bpiewa-1997-34379,1997,70,223
Anarchistki,Libertarias,http://www.filmweb.pl/film/Anarchistki-1996-36770,1996,72,222
Album rodzinny,Family Album,http://www.filmweb.pl/film/Album+rodzinny-1994-104721,1994,66,223
Napoleon,,http://www.filmweb.pl/film/Napoleon-1995-87936,1995,68,223
Księga Ruth,The Book of Ruth,http://www.filmweb.pl/film/Ksi%C4%99ga+Ruth-2004-144328,2004,69,223
Lord Jim,,http://www.filmweb.pl/film/Lord+Jim-1965-38328,1965,66,222
Atak morderczych mrówek,Legion of Fire: Killer Ants!,http://www.filmweb.pl/film/Atak+morderczych+mr%C3%B3wek-1998-120446,1998,26,223
Twarz anioła,Angel Face,http://www.filmweb.pl/film/Twarz+anio%C5%82a-1952-31638,1952,70,222
Potwór z kosmosu,TerrorVision,http://www.filmweb.pl/film/Potw%C3%B3r+z+kosmosu-1986-133609,1986,45,223
Gdzie jest moja córka?,"Like Mother, Like Daughter",http://www.filmweb.pl/film/Gdzie+jest+moja+c%C3%B3rka-2007-374885,2007,50,223
Późna jesień,Man chu,http://www.filmweb.pl/film/P%C3%B3%C5%BAna+jesie%C5%84-2010-556425,2010,74,223
Home Sweet Home,,http://www.filmweb.pl/film/Home+Sweet+Home-2013-661522,2013,34,223
Z honorami,With Honors,http://www.filmweb.pl/film/Z+honorami-1994-11734,1994,75,220
Zerwany most,,http://www.filmweb.pl/film/Zerwany+most-1962-11993,1962,62,222
"Wczoraj, dziś, jutro","Ieri, oggi, domani",http://www.filmweb.pl/film/Wczoraj%2C+dzi%C5%9B%2C+jutro-1963-34800,1963,77,223
Ropojady,Ropáci,http://www.filmweb.pl/film/Ropojady-1988-98447,1988,71,223
Swing,,http://www.filmweb.pl/film/Swing-2002-123786,2002,78,222
"Żabusiu, gdzie jesteś?",A Plumm Summer,http://www.filmweb.pl/film/%C5%BBabusiu%2C+gdzie+jeste%C5%9B-2007-364955,2007,62,222
Under the Mountain,,http://www.filmweb.pl/film/Under+the+Mountain-2009-488135,2009,47,223
Don McKay,,http://www.filmweb.pl/film/Don+McKay-2009-490242,2009,56,223
Paul McCartney zginął. Historia oszustwa,Paul McCartney Really Is Dead: The Last Testament of George Harrison,http://www.filmweb.pl/film/Paul+McCartney+zgin%C4%85%C5%82.+Historia+oszustwa-2010-572748,2010,51,223
Cukiernia Anat,Cupcakes,http://www.filmweb.pl/film/Cukiernia+Anat-2013-686606,2013,55,222
Alchemik,,http://www.filmweb.pl/film/Alchemik-1988-3754,1988,60,223
Portret z pamięci,,http://www.filmweb.pl/film/Portret+z+pami%C4%99ci-2011-620547,2011,67,222
36 China Town,,http://www.filmweb.pl/film/36+China+Town-2006-273155,2006,74,222
Switch,,http://www.filmweb.pl/film/Switch-2007-459047,2007,69,222
Z-108 Qi Cheng,,http://www.filmweb.pl/film/Z-108+Qi+Cheng-2012-628525,2012,31,222
Osa,Wasp,http://www.filmweb.pl/film/Osa-2003-168778,2003,74,222
W koło Macieju,Doblba!,http://www.filmweb.pl/film/W+ko%C5%82o+Macieju-2005-233218,2005,58,222
Moja biedna głowa,,http://www.filmweb.pl/film/Moja+biedna+g%C5%82owa-2009-539134,2009,71,222
Jesse Stone: Skażona niewinność,Jesse Stone: Innocents Lost,http://www.filmweb.pl/film/Jesse+Stone%3A+Ska%C5%BCona+niewinno%C5%9B%C4%87-2011-597270,2011,57,220
Gazeciarze,Newsies,http://www.filmweb.pl/film/Gazeciarze-1992-8072,1992,67,221
Długoletni przyjaciele,Longtime Companion,http://www.filmweb.pl/film/D%C5%82ugoletni+przyjaciele-1989-96000,1989,64,221
"What's Opera, Doc?",,http://www.filmweb.pl/film/What%27s+Opera%2C+Doc-1957-117106,1957,82,221
Welcome to the Show/Intermission in the Third Dimension/The End of the Show,,http://www.filmweb.pl/film/Welcome+to+the+Show+Intermission+in+the+Third+Dimension+The+End+of+the+Show-2003-222221,2003,66,221
Podróż do krainy niemożliwości,Le Voyage à travers l'impossible,http://www.filmweb.pl/film/Podr%C3%B3%C5%BC+do+krainy+niemo%C5%BCliwo%C5%9Bci-1904-264968,1904,71,221
Strach i pożądanie,Fear and Desire,http://www.filmweb.pl/film/Strach+i+po%C5%BC%C4%85danie-1953-9800,1953,49,221
Niezwyciężeni,The Undefeated,http://www.filmweb.pl/film/Niezwyci%C4%99%C5%BCeni-1969-32264,1969,72,222
Fiołkowe perfumy,Nadie te oye: Perfume de violetas,http://www.filmweb.pl/film/Fio%C5%82kowe+perfumy-2001-33506,2001,74,222
Inuyasha - Tenka hadou no ken,,http://www.filmweb.pl/film/Inuyasha+-+Tenka+hadou+no+ken-2003-229267,2003,78,222
Prywatne życie Shah Rukha Khana,The Inner And Outer World Of Shahrukh Khan,http://www.filmweb.pl/film/Prywatne+%C5%BCycie+Shah+Rukha+Khana-2005-324965,2005,84,212
Fragmenty,,http://www.filmweb.pl/film/Fragmenty-2014-710547,2014,58,215
Nelly i pan Arnaud,Nelly et Monsieur Arnaud,http://www.filmweb.pl/film/Nelly+i+pan+Arnaud-1995-589,1995,75,221
Hugo od basenów,Hugo Pool,http://www.filmweb.pl/film/Hugo+od+basen%C3%B3w-1997-6255,1997,61,222
Kraj świata,,http://www.filmweb.pl/film/Kraj+%C5%9Bwiata-1993-6866,1993,63,221
Biedni arystokraci,Les Aristos,http://www.filmweb.pl/film/Biedni+arystokraci-2006-294708,2006,55,221
Razorback,,http://www.filmweb.pl/film/Razorback-1984-98658,1984,58,221
Być dziwką,Whore,http://www.filmweb.pl/film/By%C4%87+dziwk%C4%85-1991-104748,1991,59,221
Zabójcza pułapka,Deadly Isolation,http://www.filmweb.pl/film/Zab%C3%B3jcza+pu%C5%82apka-2005-255423,2005,55,221
Upiór w operze,The Phantom of the Opera,http://www.filmweb.pl/film/Upi%C3%B3r+w+operze-1989-105667,1989,66,221
Shimyaui FM,,http://www.filmweb.pl/film/Shimyaui+FM-2010-568342,2010,68,221
Moje matki,Äideistä parhain,http://www.filmweb.pl/film/Moje+matki-2005-174025,2005,79,221
"Wesołych świąt, żołnierzu",The Christmas Card,http://www.filmweb.pl/film/Weso%C5%82ych+%C5%9Bwi%C4%85t%2C+%C5%BCo%C5%82nierzu-2006-360066,2006,69,221
Damski interes,,http://www.filmweb.pl/film/Damski+interes-1996-4869,1996,58,220
Jeffrey,,http://www.filmweb.pl/film/Jeffrey-1995-40422,1995,63,221
Szczęście rodziny Katakuri,Katakuri-ke no kôfuku,http://www.filmweb.pl/film/Szcz%C4%99%C5%9Bcie+rodziny+Katakuri-2001-96032,2001,70,221
Angela & Viril,,http://www.filmweb.pl/film/Angela+%26+Viril-1993-124229,1993,59,221
Mała Apokalipsa,La Petite apocalypse,http://www.filmweb.pl/film/Ma%C5%82a+Apokalipsa-1993-35908,1993,62,221
Onassis - Najbogatszy człowiek świata,Onassis: The Richest Man in the World,http://www.filmweb.pl/film/Onassis+-+Najbogatszy+cz%C5%82owiek+%C5%9Bwiata-1988-37314,1988,66,221
Bezdroże,Detour,http://www.filmweb.pl/film/Bezdro%C5%BCe-1945-130731,1945,70,221
Na lądzie,At Land,http://www.filmweb.pl/film/Na+l%C4%85dzie-1944-187246,1944,72,220
Opaleni - przyjaciele na całe życie,Les Bronzés 3 - amis pour la vie,http://www.filmweb.pl/film/Opaleni+-+przyjaciele+na+ca%C5%82e+%C5%BCycie-2006-237220,2006,62,219
Zac Efron's Pool Party,,http://www.filmweb.pl/film/Zac+Efron%27s+Pool+Party-2009-538237,2009,34,221
Druga żona,Sinapupunan,http://www.filmweb.pl/film/Druga+%C5%BCona-2012-661957,2012,64,220
Antychryst,,http://www.filmweb.pl/film/Antychryst-2002-36207,2002,65,220
Blond Venus,Blonde Venus,http://www.filmweb.pl/film/Blond+Venus-1932-39536,1932,73,221
Knight Rider,,http://www.filmweb.pl/film/Knight+Rider-1982-108243,1982,74,218
Traffic Warden,,http://www.filmweb.pl/film/Traffic+Warden-2004-255942,2004,77,219
100% Love,,http://www.filmweb.pl/film/100+Love-2011-620858,2011,63,220
Krwawa mamuśka,Bloody Mama,http://www.filmweb.pl/film/Krwawa+mamu%C5%9Bka-1970-6893,1970,61,221
Krwawa Walka,Bloodfight,http://www.filmweb.pl/film/Krwawa+Walka-1989-94095,1989,66,220
Kidnaper,Bang fei,http://www.filmweb.pl/film/Kidnaper-2010-591935,2010,64,220
Stary Gringo,Old Gringo,http://www.filmweb.pl/film/Stary+Gringo-1989-32890,1989,63,220
Śmierć siedemnastolatka,Dead at 17,http://www.filmweb.pl/film/%C5%9Amier%C4%87+siedemnastolatka-2008-468699,2008,47,220
Paradoks,Paradox,http://www.filmweb.pl/film/Paradoks-2010-502237,2010,45,220
Miłość raz jeszcze,The Marriage Fool,http://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+raz+jeszcze-1998-108808,1998,57,220
Klątwa Amityville,The Amityville Curse,http://www.filmweb.pl/film/Kl%C4%85twa+Amityville-1989-119409,1989,41,220
Smak zwycięstwa,McKenna Shoots for the Stars,http://www.filmweb.pl/film/Smak+zwyci%C4%99stwa-2012-696448,2012,58,220
47 wiernych samurajów,Chushingura - Hana no maki yuki no maki,http://www.filmweb.pl/film/47+wiernych+samuraj%C3%B3w-1962-31769,1962,79,220
Simon Konianski,,http://www.filmweb.pl/film/Simon+Konianski-2009-535111,2009,51,220
Witaj w domu,Miles from Home,http://www.filmweb.pl/film/Witaj+w+domu-1988-4857,1988,65,220
Klan niedźwiedzia jaskiniowego,The Clan of the Cave Bear,http://www.filmweb.pl/film/Klan+nied%C5%BAwiedzia+jaskiniowego-1986-38414,1986,64,220
Król,El Rey,http://www.filmweb.pl/film/Kr%C3%B3l-2004-267599,2004,59,220
To drugie słowo na „F”,The Other F Word,http://www.filmweb.pl/film/To+drugie+s%C5%82owo+na+%E2%80%9EF%E2%80%9D-2010-620095,2010,74,220
Anemiczne kino,Anémic cinéma,http://www.filmweb.pl/film/Anemiczne+kino-1926-120884,1926,56,219
Mambo italiano,,http://www.filmweb.pl/film/Mambo+italiano-2003-104064,2003,68,220
Przeżyć swoje życie,Přežít svůj život (teorie a praxe),http://www.filmweb.pl/film/Prze%C5%BCy%C4%87+swoje+%C5%BCycie-2010-470635,2010,76,219
Gąsienica,Kyatapirâ,http://www.filmweb.pl/film/G%C4%85sienica-2010-543254,2010,58,219
W domu najlepiej,Home Again,http://www.filmweb.pl/film/W+domu+najlepiej-2012-665710,2012,61,220
Pełnia życia,Living Out Loud,http://www.filmweb.pl/film/Pe%C5%82nia+%C5%BCycia-1998-764,1998,65,220
Jeśli się odnajdziemy,,http://www.filmweb.pl/film/Je%C5%9Bli+si%C4%99+odnajdziemy-1982-6585,1982,68,219
Solo,,http://www.filmweb.pl/film/Solo-1996-30367,1996,57,219
Dziewczyna z Jersey,Jersey Girl,http://www.filmweb.pl/film/Dziewczyna+z+Jersey-1992-96691,1992,66,219
Markiz de Sade,Marquis de Sade,http://www.filmweb.pl/film/Markiz+de+Sade-1996-101966,1996,53,220
"Witaj, nocy","Buongiorno, notte",http://www.filmweb.pl/Witaj.Nocy,2003,72,220
Drakula A.D. 1972,Dracula A.D. 1972,http://www.filmweb.pl/film/Drakula+A.D.+1972-1972-111886,1972,62,219
Zaćmienie,Darklight,http://www.filmweb.pl/film/Za%C4%87mienie-2004-119584,2004,36,193
